CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attr1,NB_Attr2,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Interaction,Spending_Ratio,Transaction_Frequency
711676908,0,51,1,3,3.0,0.0,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115,0.00019313,0.99981,True,False,False,False,False,False,5,0.14834205933682373,1.5135135135135136
719315508,0,62,1,0,0.0,2.0,36,4,2,2,2964.0,2400,564.0,1.296,1557,25,1.778,0.81,0.00010736,0.99989,True,False,False,False,False,False,4,0.5251264755480607,0.6756756756756757
778623858,0,58,0,0,1.0,4.0,38,6,3,3,3785.0,1935,1850.0,1.558,1824,49,1.45,0.511,0.00026692,0.99973,True,False,False,False,False,False,6,0.48177496038034867,1.2564102564102564
714665733,0,42,0,4,4.0,3.0,36,5,1,0,2727.0,834,1893.0,0.568,1294,26,0.444,0.306,2.1307e-05,0.99998,False,True,False,False,False,False,1,0.4743401759530792,0.7027027027027027
816089433,0,49,0,4,6.0,3.0,44,3,1,1,3343.0,1581,1762.0,1.146,1545,31,0.824,0.473,5.0408e-05,0.99995,True,False,False,False,False,False,2,0.46202153110047844,0.6888888888888889
716991933,1,53,1,3,1.0,1.0,35,6,3,1,9786.0,0,9786.0,0.701,820,25,0.562,0.0,0.99143,0.00857,False,True,False,False,False,False,4,0.0837846122407275,0.6944444444444444
714534108,0,45,1,2,2.0,2.0,36,4,1,3,6407.0,1884,4523.0,0.678,1675,47,0.469,0.294,9.0056e-05,0.99991,True,False,False,False,False,False,4,0.2613920099875156,1.2702702702702702
787456608,0,29,0,2,2.0,4.0,15,6,2,2,4158.0,1635,2523.0,0.778,1678,37,0.542,0.393,0.00011065,0.99989,True,False,False,False,False,False,4,0.4034623707622024,2.3125
717090183,0,60,0,1,6.0,5.0,50,6,1,2,21697.0,2144,19553.0,0.654,2117,48,0.655,0.099,7.4811e-05,0.99993,True,False,False,False,False,False,3,0.0975665959996313,0.9411764705882353
772782708,0,50,0,3,5.0,4.0,40,5,2,2,31383.0,1688,29695.0,0.765,1721,56,0.75,0.054,0.00013897,0.99986,False,True,False,False,False,False,4,0.05483685954626561,1.3658536585365855
710722908,0,53,0,3,6.0,5.0,36,3,1,0,30883.0,1694,29189.0,0.86,1267,23,0.533,0.055,3.0508e-05,0.99997,False,True,False,False,False,False,1,0.04102447869446963,0.6216216216216216
795155433,0,45,0,3,0.0,4.0,38,6,3,1,12918.0,1345,11573.0,1.061,1562,33,1.2,0.104,0.00012373,0.99988,True,False,False,False,False,False,4,0.12090719095905256,0.8461538461538461
715271733,0,50,1,2,1.0,1.0,37,3,3,0,8520.0,814,7706.0,0.504,1193,35,0.346,0.096,6.8225e-05,0.99993,False,True,False,False,False,False,3,0.14000704142706255,0.9210526315789473
771706308,0,46,0,2,6.0,4.0,34,4,3,2,14310.0,694,13616.0,0.558,1254,34,0.478,0.048,0.00026028,0.99974,False,True,False,False,False,False,5,0.08762490392006149,0.9714285714285714
713989233,0,61,0,0,5.0,0.0,53,6,2,3,14434.0,1927,12507.0,2.675,1731,32,3.571,0.134,0.0001933,0.99981,True,False,False,False,False,False,5,0.1199168687218566,0.5925925925925926
780198258,0,46,0,4,3.0,5.0,36,5,2,1,7793.0,1705,6088.0,0.597,1099,39,0.696,0.219,6.9988e-05,0.99993,False,True,False,False,False,False,3,0.1410059019758789,1.054054054054054
802002858,1,62,1,1,2.0,0.0,56,2,1,2,8990.0,0,8990.0,0.935,747,19,0.583,0.0,0.98049,0.01951,True,False,False,False,False,False,3,0.08308308308308308,0.3333333333333333
716290233,0,43,1,3,4.0,2.0,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0,0.00019864,0.9998,True,False,False,False,False,False,5,0.31123388581952116,1.0294117647058822
828298908,0,54,0,4,4.0,5.0,50,4,2,0,2872.0,2035,837.0,0.613,1770,47,0.741,0.709,4.4033e-05,0.99996,True,False,False,False,False,False,2,0.6160807518273581,0.9215686274509803
788946783,0,50,0,2,0.0,5.0,36,5,1,3,9697.0,0,9697.0,0.759,1812,50,0.923,0.0,0.00010183,0.9999,False,True,False,False,False,False,4,0.18684264796865332,1.3513513513513513
720697908,0,35,0,2,2.0,2.0,21,3,3,1,2967.0,1843,1124.0,0.681,1673,58,0.526,0.621,0.00010545,0.99989,True,False,False,False,False,False,4,0.5636792452830188,2.6363636363636362
780598383,0,35,0,3,6.0,2.0,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.719,0.00027008,0.99973,False,True,False,False,False,False,5,1.008375988832015,2.7083333333333335
715345833,0,36,1,1,2.0,1.0,36,6,3,1,6116.0,2517,3599.0,0.691,2369,56,0.75,0.412,9.8983e-05,0.9999,False,True,False,False,False,False,4,0.387281347065555,1.5135135135135136
710831133,0,42,0,3,0.0,4.0,36,5,2,2,18085.0,1487,16598.0,0.792,1582,47,1.043,0.082,0.00012982,0.99987,True,False,False,False,False,False,4,0.08747097202255888,1.2702702702702702
766706358,0,39,1,2,0.0,1.0,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.553,7.2936e-05,0.99993,True,False,False,False,False,False,3,0.7128712871287128,1.0
816533733,0,50,0,1,0.0,4.0,45,5,2,2,33951.0,0,33951.0,0.822,1567,44,0.467,0.0,0.00011743,0.99988,True,False,False,False,False,False,4,0.04615339302544769,0.9565217391304348
712373208,1,43,0,3,6.0,3.0,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0,0.99631,0.00368792,False,True,False,False,False,False,5,0.1952912767884093,0.5277777777777778
721433283,0,39,1,1,2.0,2.0,20,3,2,2,9956.0,1117,8839.0,0.515,1447,39,0.696,0.112,0.00010386,0.9999,False,True,False,False,False,False,4,0.14532489705734658,1.8571428571428572
720680058,0,47,0,2,5.0,1.0,36,6,1,3,3888.0,1663,2225.0,0.664,1145,37,0.423,0.428,0.000109,0.99989,True,False,False,False,False,False,4,0.29442015942401645,1.0
716909283,0,60,0,1,5.0,4.0,48,3,1,3,30655.0,0,30655.0,0.475,3280,78,0.625,0.0,0.00010231,0.9999,False,True,False,False,False,False,4,0.1069937369519833,1.5918367346938775
754654383,0,30,0,2,2.0,1.0,23,4,2,0,2997.0,1393,1604.0,1.12,1577,35,0.522,0.465,4.0816e-05,0.99996,True,False,False,False,False,False,2,0.5260173448965977,1.4583333333333333
719226333,0,44,0,4,0.0,3.0,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2,0.00020735,0.99979,False,True,False,False,False,False,5,0.10323281716924748,1.0
779759058,0,52,0,0,4.0,5.0,41,6,3,2,3386.0,1794,1592.0,0.671,1736,40,1.105,0.53,0.00015435,0.99985,False,True,False,False,False,False,5,0.5125479775612637,0.9523809523809523
718206783,0,45,1,4,0.0,1.0,36,6,1,3,15987.0,1648,14339.0,0.732,1436,36,1.25,0.103,0.00012303,0.99988,False,True,False,True,False,False,4,0.0898173630222667,0.972972972972973
715783758,0,40,0,4,4.0,5.0,30,5,3,3,25188.0,1295,23893.0,0.557,1513,38,0.583,0.051,0.00031726,0.99968,False,False,False,False,False,False,6,0.06006590178252412,1.2258064516129032
771190083,0,36,1,3,5.0,1.0,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,8.381e-05,0.99992,False,True,False,False,False,False,3,1.0389879717959354,2.875
713135883,0,65,1,0,2.0,0.0,53,4,3,0,4315.0,717,3598.0,0.808,1723,51,0.5,0.166,5.5353e-05,0.99994,True,False,False,False,False,False,3,0.39921223354958296,0.9444444444444444
778799583,0,35,1,0,0.0,1.0,24,6,1,1,2592.0,2227,365.0,0.633,1695,48,0.548,0.859,3.1329e-05,0.99997,True,False,False,False,False,False,2,0.65368299267258,1.92
808796208,0,54,1,2,0.0,2.0,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46,0.00019771,0.9998,False,False,False,False,False,False,5,0.2797151725397115,0.88
708313608,0,53,0,3,0.0,4.0,43,5,3,0,2464.0,2116,348.0,0.744,2110,43,1.048,0.859,7.5683e-05,0.99992,True,False,False,False,False,False,3,0.8559837728194726,0.9772727272727273
779330208,0,62,1,1,3.0,1.0,44,3,2,3,2378.0,1610,768.0,0.448,1807,45,0.607,0.677,0.0001747,0.99983,True,False,False,False,False,False,5,0.7595628415300546,1.0
794498733,0,40,0,2,0.0,5.0,21,6,4,3,20056.0,1602,18454.0,0.466,1687,46,0.533,0.08,0.00040183,0.9996,False,True,False,False,False,False,7,0.08411028568579548,2.090909090909091
807964908,0,41,0,4,2.0,3.0,36,4,2,2,8013.0,2025,5988.0,0.789,1481,45,0.452,0.253,0.00011604,0.99988,True,False,False,False,False,False,4,0.18480159720489145,1.2162162162162162
823845783,0,53,0,2,0.0,5.0,49,6,2,3,3386.0,1984,1402.0,0.573,1318,37,0.194,0.586,0.00021042,0.99979,True,False,False,False,False,False,5,0.38913492766459995,0.74
711748983,0,30,0,1,2.0,3.0,17,3,3,2,7906.0,1631,6275.0,0.889,1946,45,0.552,0.206,0.00016413,0.99984,True,False,False,False,False,False,5,0.24611104084987986,2.5
718064283,0,46,0,3,1.0,3.0,34,4,3,0,11501.0,713,10788.0,0.84,1481,41,0.519,0.062,7.0795e-05,0.99993,False,False,False,False,False,False,3,0.1287602156146757,1.1714285714285715
710492733,0,29,0,0,5.0,2.0,19,4,1,2,13632.0,1482,12150.0,0.893,2168,42,2.5,0.109,5.5613e-05,0.99994,False,True,False,False,False,False,3,0.1590258930536199,2.1
779016408,0,37,1,3,1.0,1.0,27,6,1,3,2229.0,1791,438.0,1.139,1583,32,0.6,0.803,9.8837e-05,0.9999,True,False,False,False,False,False,4,0.7098654708520179,1.1428571428571428
717787533,0,51,1,1,2.0,1.0,40,4,1,1,5158.0,2190,2968.0,0.426,1229,34,0.478,0.425,3.0307e-05,0.99997,True,False,False,False,False,False,2,0.23822446210505913,0.8292682926829268
714851058,0,31,0,0,4.0,2.0,21,3,3,0,2158.0,1729,429.0,1.1,1718,42,0.448,0.801,5.694e-05,0.99994,True,False,False,False,False,False,3,0.7957387679481241,1.9090909090909092
823535133,0,45,0,2,1.0,4.0,41,6,2,2,23271.0,1262,22009.0,0.718,1402,34,0.889,0.054,0.00011703,0.99988,False,False,True,False,False,False,4,0.060244070127191476,0.8095238095238095
708455883,1,57,0,1,4.0,4.0,36,2,3,2,10244.0,861,9383.0,0.78,1127,29,0.381,0.084,0.99411,0.00589,False,True,False,False,False,False,5,0.1100048804294778,0.7837837837837838
780095808,0,43,0,3,0.0,3.0,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645,7.8291e-05,0.99992,False,False,False,False,False,False,3,0.406720741599073,1.0
709207458,0,44,0,3,4.0,2.0,27,4,2,3,10747.0,1603,9144.0,0.471,1340,25,0.923,0.149,0.00019864,0.9998,True,False,False,False,False,False,5,0.12467435802009676,0.8928571428571429
763895958,1,53,0,2,2.0,5.0,46,4,3,1,7474.0,0,7474.0,0.858,732,21,0.615,0.0,0.99061,0.00939,True,False,False,False,False,False,4,0.09792642140468227,0.44680851063829785
715942683,0,32,1,3,4.0,1.0,36,3,1,3,3555.0,0,3555.0,0.813,2346,71,0.651,0.0,9.6126e-05,0.9999,False,True,False,False,False,False,4,0.6597300337457818,1.9189189189189189
721301733,0,53,0,1,4.0,4.0,38,6,3,2,22140.0,733,21407.0,0.987,1580,45,0.667,0.033,0.00016883,0.99983,True,False,False,False,False,False,5,0.07136082381102932,1.1538461538461537
711927108,1,54,0,3,2.0,4.0,36,2,3,4,9457.0,350,9107.0,1.024,1196,28,0.333,0.037,0.99808,0.00191647,True,False,False,False,False,False,7,0.12645379572848384,0.7567567567567568
718083483,0,42,0,3,1.0,1.0,35,4,5,0,6218.0,2134,4084.0,1.25,2086,50,0.786,0.343,7.9073e-05,0.99992,False,False,True,False,False,False,5,0.3354237015597363,1.3888888888888888
717548358,0,38,1,1,3.0,1.0,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878,9.8992e-05,0.9999,True,False,False,False,False,False,4,0.6450987989151492,2.1923076923076925
816829608,0,44,0,2,0.0,4.0,39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,0.0,0.00012511,0.99987,True,False,False,False,False,False,4,1.038699367748211,0.975
713936583,0,54,0,2,4.0,3.0,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304,0.00010848,0.99989,True,False,False,False,False,False,4,0.35132530120481925,1.3181818181818181
709682658,0,37,1,4,2.0,2.0,36,5,3,1,3093.0,2517,576.0,0.855,1371,23,0.917,0.814,0.0001106,0.99989,False,True,False,False,False,False,4,0.44311570782159015,0.6216216216216216
793889508,0,48,1,2,4.0,2.0,42,4,3,3,4076.0,0,4076.0,0.808,1235,37,0.682,0.0,0.00030251,0.9997,True,False,False,False,False,False,6,0.3029188128525877,0.8604651162790697
714648933,0,55,1,3,4.0,0.0,36,3,2,0,4861.0,1123,3738.0,0.938,1556,40,0.538,0.231,4.3568e-05,0.99996,True,False,False,False,False,False,2,0.3200329082682024,1.0810810810810811
711556533,0,43,1,1,4.0,0.0,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,0.00028395,0.99972,False,False,True,False,False,False,6,0.12302070645554203,0.6486486486486487
717420333,0,37,0,1,2.0,3.0,26,4,3,2,7349.0,2517,4832.0,0.877,2701,60,0.714,0.342,0.00016413,0.99984,False,True,False,False,False,False,5,0.3674829931972789,2.2222222222222223
768921933,0,34,0,2,2.0,3.0,28,3,3,3,2853.0,2420,433.0,0.858,1750,47,0.808,0.848,0.00029408,0.99971,True,False,False,False,False,False,6,0.6131744919411353,1.6206896551724137
714311583,0,46,1,4,4.0,0.0,36,4,3,2,17023.0,1084,15939.0,0.928,1610,43,0.387,0.064,0.00018864,0.99981,False,True,False,False,False,False,5,0.09457236842105263,1.162162162162162
717707133,0,32,0,1,0.0,2.0,24,6,2,3,10060.0,2322,7738.0,0.894,2184,63,1.032,0.231,0.00019751,0.9998,False,True,False,False,False,False,5,0.21707583739190936,2.52
716043258,0,53,0,3,0.0,2.0,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545,6.282e-05,0.99994,True,False,False,False,False,False,3,1.0933583959899749,0.9761904761904762
716343408,0,46,0,3,4.0,4.0,38,3,2,1,8475.0,1385,7090.0,0.611,1381,40,0.481,0.163,7.1226e-05,0.99993,False,False,False,False,False,False,3,0.16293062765455404,1.0256410256410255
718909158,0,38,0,1,3.0,1.0,25,6,3,3,5559.0,658,4901.0,0.627,1793,37,0.947,0.118,0.00027607,0.99972,True,False,False,False,False,False,6,0.3224820143884892,1.4230769230769231
719471433,0,31,1,0,4.0,1.0,22,3,3,2,2917.0,2127,790.0,1.074,1831,36,1.0,0.729,0.00015435,0.99985,True,False,False,False,False,False,5,0.6274845784784099,1.565217391304348
712763808,0,38,0,2,0.0,3.0,36,3,3,3,6692.0,2037,4655.0,0.401,1468,36,0.241,0.304,0.00033251,0.99967,False,True,False,False,False,False,6,0.21933363215299567,0.972972972972973
711147483,1,46,1,3,4.0,1.0,28,2,2,3,8551.0,1067,7484.0,0.931,1097,32,0.778,0.125,0.99499,0.00501,False,True,False,False,False,False,5,0.12827408793264733,1.103448275862069
719788833,0,47,0,3,2.0,3.0,36,6,2,3,10569.0,0,10569.0,0.838,1682,44,1.0,0.0,0.00019311,0.99981,True,False,False,False,False,False,5,0.15912961210974455,1.1891891891891893
715168983,0,47,1,3,4.0,1.0,36,5,2,2,7051.0,0,7051.0,0.527,1451,37,0.194,0.0,0.00011811,0.99988,True,False,False,False,False,False,4,0.20575723199092455,1.0
714306258,0,56,0,1,3.0,3.0,46,3,2,1,10117.0,2242,7875.0,0.662,1509,44,0.467,0.222,6.2639e-05,0.99994,True,False,False,False,False,False,3,0.14914014627396718,0.9361702127659575
713828208,0,47,0,2,1.0,3.0,36,6,2,1,8311.0,0,8311.0,0.584,1895,57,0.425,0.0,7.0576e-05,0.99993,False,False,True,False,False,False,3,0.22798363811357075,1.5405405405405406
710574558,0,47,0,4,4.0,4.0,41,5,3,2,26442.0,1642,24800.0,0.651,1403,40,0.429,0.062,0.00018864,0.99981,False,True,False,False,False,False,5,0.05305751994856862,0.9523809523809523
710947683,0,64,1,0,4.0,1.0,51,6,3,1,4920.0,1142,3778.0,0.507,1420,31,0.348,0.232,9.3087e-05,0.99991,True,False,False,False,False,False,4,0.288559235927657,0.5961538461538461
711113958,0,37,1,3,0.0,1.0,25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469,7.8291e-05,0.99992,True,False,False,False,False,False,3,1.192941012992427,1.1923076923076923
718923858,0,42,0,1,3.0,3.0,29,5,2,2,26750.0,1204,25546.0,0.428,1131,29,0.318,0.045,9.3852e-05,0.99991,True,False,False,False,False,True,4,0.042278793316137715,0.9666666666666667
752666508,0,41,0,4,3.0,4.0,34,4,3,3,34516.0,1347,33169.0,0.801,1005,22,1.0,0.039,0.00027871,0.99972,True,False,False,False,False,True,6,0.029116087724889186,0.6285714285714286
712672083,0,65,1,0,2.0,1.0,36,3,3,2,1438.3,747,691.3,0.491,948,24,0.714,0.519,0.00015005,0.99985,True,False,False,False,False,False,5,0.6586535121239492,0.6486486486486487
719863758,0,49,1,3,5.0,2.0,41,6,2,2,1869.0,758,1111.0,0.91,1549,34,0.478,0.406,0.00013897,0.99986,True,False,False,False,False,False,4,0.8283422459893048,0.8095238095238095
720990183,1,54,0,5,2.0,3.0,36,5,2,3,14539.0,0,14539.0,0.907,965,26,0.529,0.0,0.99482,0.00518,True,False,False,False,False,False,5,0.06636863823933975,0.7027027027027027
720718908,0,46,0,3,1.0,5.0,36,5,1,3,26977.0,1961,25016.0,0.641,1958,41,1.05,0.073,9.8837e-05,0.9999,False,True,False,False,False,False,4,0.07257765586774409,1.1081081081081081
721250358,0,50,0,2,0.0,2.0,36,3,1,3,5426.0,1478,3948.0,0.664,1266,22,0.571,0.272,0.00010183,0.9999,True,False,False,False,False,False,4,0.23327805417357655,0.5945945945945946
779773533,0,50,1,3,0.0,1.0,34,6,1,3,7623.0,2517,5106.0,1.007,1367,29,1.071,0.33,0.00010566,0.99989,True,False,False,False,False,False,4,0.179302203567681,0.8285714285714286
708249708,0,48,1,1,6.0,1.0,39,3,3,3,4844.0,1576,3268.0,0.809,1489,48,0.6,0.325,0.00041087,0.99959,True,False,False,False,False,False,6,0.30732714138286893,1.2
713967783,0,62,1,0,0.0,0.0,52,6,1,1,2683.0,1707,976.0,1.254,1582,33,0.941,0.636,3.1329e-05,0.99997,True,False,False,False,False,False,2,0.589418777943368,0.6226415094339622
779506158,0,39,1,1,3.0,1.0,22,3,1,2,3214.0,2257,957.0,1.279,2516,42,0.75,0.702,5.0261e-05,0.99995,True,False,False,False,False,False,3,0.7825816485225505,1.826086956521739
759823158,0,46,0,1,0.0,3.0,39,4,3,3,5374.0,2324,3050.0,0.423,1557,49,0.4,0.432,0.00031211,0.99969,True,False,False,False,False,False,6,0.28967441860465115,1.225
716608608,1,41,0,2,1.0,4.0,33,5,3,3,8004.0,1452,6552.0,0.929,1084,32,0.524,0.181,0.9968,0.00320374,True,False,False,False,False,False,6,0.1354153653966271,0.9411764705882353
789528183,0,39,1,2,4.0,0.0,31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693,0.00019143,0.99981,True,False,False,False,False,False,5,1.794622385882026,1.46875
708895158,0,46,0,2,0.0,4.0,34,3,3,3,2925.0,2365,560.0,0.691,1371,30,0.579,0.809,0.00033251,0.99967,True,False,False,False,False,False,6,0.46855775803144223,0.8571428571428571
824805858,0,39,1,2,1.0,1.0,35,5,3,3,9235.0,1479,7756.0,0.843,1537,49,0.581,0.16,0.00031104,0.99969,False,True,False,False,False,False,6,0.16641403204850586,1.3611111111111112
720840108,0,44,0,0,1.0,1.0,24,5,3,0,8837.0,2103,6734.0,0.559,3753,60,0.875,0.238,5.8546e-05,0.99994,True,False,False,False,False,False,3,0.42464358452138495,2.4
787595658,0,57,1,3,0.0,1.0,29,6,1,1,8801.0,1421,7380.0,0.568,1104,31,0.292,0.161,3.7884e-05,0.99996,False,True,False,False,False,False,2,0.125426039536469,1.0333333333333334
720244983,0,40,0,3,0.0,2.0,28,4,1,1,3563.0,1707,1856.0,0.506,1482,42,0.312,0.479,3.7884e-05,0.99996,False,True,False,False,False,False,2,0.4158249158249158,1.4482758620689655
713220258,0,65,1,0,2.0,0.0,36,4,3,2,8138.0,2104,6034.0,0.837,1299,29,0.812,0.259,0.00015005,0.99985,True,False,False,False,False,False,5,0.15960191669738297,0.7837837837837838
813469458,0,26,1,1,4.0,2.0,20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.468,0.00028395,0.99972,False,True,False,False,False,False,6,1.5055929965955674,2.2857142857142856
788939358,0,47,0,2,2.0,3.0,33,4,2,2,2458.0,1399,1059.0,0.739,1563,40,1.222,0.569,0.00011065,0.99989,False,False,True,False,False,False,4,0.6356242374949166,1.1764705882352942
718870158,0,47,0,4,2.0,3.0,34,5,2,3,4592.0,1635,2957.0,0.952,1772,52,0.486,0.356,0.00019517,0.9998,True,False,False,False,False,False,5,0.38580448508600046,1.4857142857142858
788673708,1,57,1,2,2.0,2.0,45,2,1,3,1438.3,0,1438.3,1.036,1254,35,0.842,0.0,0.98902,0.01098,True,False,False,False,False,False,4,0.8712568609740846,0.7608695652173914
711809283,0,31,0,1,0.0,1.0,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.811,0.00031211,0.99969,True,False,False,False,False,False,6,1.1926163723916532,0.9459459459459459
816513108,0,54,0,4,4.0,3.0,49,3,1,2,5269.0,1099,4170.0,1.178,2195,63,0.969,0.209,5.7762e-05,0.99994,True,False,False,False,False,False,3,0.41650853889943074,1.26
718594608,0,43,1,2,5.0,0.0,36,3,3,3,20156.0,1759,18397.0,0.476,1362,28,0.556,0.087,0.00035594,0.99964,True,False,False,False,False,False,6,0.06756957880636999,0.7567567567567568
823606983,0,39,0,2,3.0,3.0,35,4,3,2,7410.0,2517,4893.0,1.924,2398,37,1.176,0.34,0.00017488,0.99983,True,False,False,False,False,False,5,0.3235730670624747,1.0277777777777777
717028158,0,53,0,3,4.0,5.0,44,3,2,3,12163.0,2082,10081.0,1.554,2649,56,0.697,0.171,0.00019864,0.9998,True,False,False,False,False,False,5,0.21777375863202894,1.2444444444444445
788485908,0,44,0,3,0.0,3.0,37,3,2,3,6224.0,0,6224.0,0.738,1463,34,0.889,0.0,0.00021834,0.99978,True,False,False,False,False,False,5,0.23502008032128513,0.8947368421052632
714472608,0,59,0,0,3.0,1.0,49,3,3,3,4250.0,1095,3155.0,0.947,1174,27,0.8,0.258,0.00025239,0.99975,True,False,False,False,False,False,6,0.27617031286756055,0.54
710793783,0,53,1,3,4.0,0.0,40,6,3,1,12059.0,1978,10081.0,0.877,1836,36,0.895,0.164,0.00011256,0.99989,True,False,False,False,False,False,4,0.15223880597014924,0.8780487804878049
794340033,0,34,1,3,1.0,2.0,28,5,1,3,2799.0,1762,1037.0,0.986,1817,39,0.56,0.63,9.8837e-05,0.9999,True,False,False,False,False,False,4,0.6489285714285714,1.3448275862068966
716462658,0,47,0,4,6.0,4.0,36,3,1,1,18037.0,0,18037.0,0.74,1387,36,0.333,0.0,5.0408e-05,0.99995,False,True,False,False,False,False,2,0.07689322541301696,0.972972972972973
718050033,0,54,0,2,3.0,5.0,43,3,2,3,5657.0,1719,3938.0,0.606,2028,55,0.667,0.304,0.00018612,0.99981,True,False,False,False,False,False,5,0.3584305408271474,1.25
714023808,0,42,1,2,4.0,0.0,33,6,1,1,13770.0,2517,11253.0,0.788,1582,36,0.385,0.183,3.3214e-05,0.99997,True,False,False,False,False,False,2,0.11487909374773074,1.0588235294117647
716341833,0,53,1,3,3.0,1.0,44,6,2,3,4646.0,1730,2916.0,0.683,1774,37,0.85,0.372,0.00019313,0.99981,True,False,False,False,False,False,5,0.38175166774262964,0.8222222222222222
719648358,0,50,0,2,4.0,4.0,35,3,3,1,2514.0,1521,993.0,0.638,1636,36,0.385,0.605,0.00010848,0.99989,False,True,False,False,False,False,4,0.6504970178926441,1.0
816600933,1,56,0,0,3.0,4.0,51,3,2,3,14501.0,0,14501.0,0.854,1031,25,0.389,0.0,0.99378,0.00622,True,False,False,False,False,False,5,0.07109364225624051,0.4807692307692308
714208533,1,43,0,3,2.0,3.0,36,1,3,3,8663.0,288,8375.0,0.639,916,33,0.32,0.033,0.99673,0.00326528,True,False,False,False,False,False,6,0.10572483841181902,0.8918918918918919
713095533,0,44,1,4,2.0,1.0,36,5,3,3,2333.0,1485,848.0,0.692,1198,31,0.722,0.637,0.00030842,0.99969,False,False,False,False,False,False,6,0.5132819194515853,0.8378378378378378
809967783,0,34,1,4,4.0,2.0,26,5,5,3,3038.0,1539,1499.0,0.707,2189,54,0.688,0.507,0.00035434,0.99965,False,False,False,False,False,False,8,0.7203027311615663,2.0
715848408,0,61,0,1,4.0,4.0,52,6,6,1,8851.0,0,8851.0,0.731,1257,36,0.44,0.0,8.0376e-05,0.99992,False,False,True,False,False,False,7,0.1420018075011297,0.6792452830188679
714414483,0,54,1,0,0.0,1.0,44,6,3,1,2945.0,2206,739.0,0.983,1503,35,0.842,0.749,0.00010232,0.9999,True,False,False,False,False,False,4,0.5101832993890021,0.7777777777777778
708655983,0,49,1,3,2.0,0.0,40,3,3,2,5267.0,0,5267.0,0.442,1353,24,0.263,0.0,0.00018145,0.99982,False,False,False,False,False,False,5,0.25683371298405466,0.5853658536585366
720426708,1,56,0,3,2.0,3.0,45,2,1,3,8512.0,0,8512.0,1.038,811,27,1.25,0.0,0.98941,0.01059,False,True,False,False,False,False,4,0.09526606366733231,0.5869565217391305
713743158,0,47,0,1,4.0,3.0,36,4,3,2,19063.0,1714,17349.0,0.786,1270,21,0.615,0.09,0.00016883,0.99983,True,False,False,False,False,False,5,0.0666177087704574,0.5675675675675675
721279083,0,53,0,4,4.0,4.0,33,5,3,3,5376.0,1177,4199.0,0.939,1840,53,0.606,0.219,0.00031726,0.99968,False,True,False,False,False,False,6,0.3421982518132788,1.5588235294117647
779149683,0,30,1,0,4.0,0.0,13,5,1,2,7772.0,1890,5882.0,0.754,2585,75,0.829,0.243,4.7263e-05,0.99995,False,False,False,False,False,False,3,0.33256143059307863,5.357142857142857
714970458,0,39,1,2,2.0,2.0,29,6,1,1,9173.0,2047,7126.0,1.419,1807,33,0.737,0.223,3.2288e-05,0.99997,True,False,False,False,False,False,2,0.19696969696969696,1.1
719070108,0,44,0,2,4.0,4.0,35,4,1,3,34516.0,1726,32790.0,0.867,1729,52,0.677,0.05,8.3703e-05,0.99992,True,False,False,False,False,True,4,0.05009125937943622,1.4444444444444444
715490733,0,54,1,3,1.0,0.0,36,5,1,2,11975.0,1542,10433.0,0.77,1211,35,0.4,0.129,5.8763e-05,0.99994,False,True,False,False,False,False,3,0.1011189044756179,0.9459459459459459
714989583,0,46,0,2,4.0,3.0,36,3,2,3,15405.0,1691,13714.0,0.814,1763,44,0.189,0.11,0.00019143,0.99981,True,False,False,False,False,False,5,0.11443593405166819,1.1891891891891893
